date,WDS,FTI,EOG,KMI,BKR,TRGP,EQT,HAL,TTE,SU,TRP,E,PBA,EQNR,IMO,TS,XOM,CVX,COP,WMB,SLB,VLO,PSX,MPC,OKE,LNG,OXY,FANG,TPL,DVN,EXE,SHEL,ENB,BP,CNQ,CCJ,CVE,PBR
2002-07-30,,0.11887698385490111,0.10145710630844475,,,,0.09814107859143688,0.048669623074923084,,-0.00016107520193147122,0.05017697815373319,0.0511243102582411,,,0.05110938301684439,,0.10173286679311974,0.09209748063466842,0.031938395951716075,0.36306115544582584,0.003395240519818068,0.09460377212612352,,,-0.00804409478513547,-0.15777804493993988,0.10372269188912898,,0.16799551348825612,0.03464525401380869,,0.11198405646908818,-0.09423075757552361,0.044977577187835543,0.12054824002223846,0.11444310004359962,,0.16378369494500555
2002-07-31,,0.12061034085672227,0.12940005910096702,,,,0.10509126247063627,0.05185782993048532,,0.004729305269584984,0.05615426906441836,0.053670846629471664,,,0.06347734698071161,,0.10841422550509579,0.10601026979299884,0.056968108901354994,0.37609769565262646,0.0028493004428852566,0.09610056936143882,,,0.006717297240664964,-0.15700176383457937,0.11282631769815608,,0.16870380723587095,0.037870277435298506,,0.12832353841689428,-0.09609137966187475,0.06783179532982225,0.12331504278071745,0.13542487413310997,,0.15719406127874003
2002-08-01,,0.12643373342923594,0.12134808003834298,,,,0.08128004268947159,0.05049338098547408,,0.007317474762945628,0.05212937761940472,0.058101442898848076,,,0.04422873533408338,,0.0659044433035831,0.0706855255530843,0.024047556102317603,0.3897963827989563,0.020065286560785548,0.09325958282064588,,,-0.0035407701501922843,-0.15801345724605265,0.08271261569534549,,0.16719685042248153,0.03218120714675022,,0.09594187270678686,-0.09627802822410014,0.04884291884184335,0.12368383411749471,0.14959849362710373,,0.1693431488482378
2002-08-02,,0.12978024309579675,0.11622431872938642,,,,0.08064393821687062,0.05203684830700887,,0.0052147501621814495,0.05282200072578684,0.05700413320781663,,,0.03286870501982779,,0.06312804887201208,0.06280363942395223,0.027543385960673784,0.3721635252627583,0.04390353363019738,0.09296033806026105,,,-0.0027111827283661867,-0.15774675787140277,0.08704446537198836,,0.16685505720093174,0.030512659836185074,,0.08365131141046453,-0.09450606341256829,0.04083607441218995,0.12011666206887378,0.12981496755974947,,0.19101029429835845
2002-08-05,,0.1354729370719055,0.12850296343913356,,,,0.08336714226325319,0.05361649697452263,,-0.005394226526346425,0.05300346586383658,0.056241926794967895,,,0.021602250810807903,,0.06296490190146582,0.058579297962885836,0.03184888245293418,0.37634676304304443,0.05436178508683025,0.10036377525040993,,,-0.0021174039850876403,-0.15784458287846695,0.08830309704403187,,0.1671555694440712,0.03756331787399346,,0.0792473035946597,-0.09797179385393422,0.037412555878338,0.11699456693311702,0.13781845024746164,,0.13328735500805092
2002-08-06,,0.12792617185761368,0.117690832787033,,,,0.08020766587997862,0.05141271612621223,,-0.01623013868951151,0.04445353711184556,0.04927556151782492,,,0.010900637140825231,,0.05074778661548789,0.03632326657636162,0.008178790245524113,0.34847801151195656,0.04416599474597605,0.09689167578115185,,,-0.018531334102777686,-0.15743137771768273,0.0819186496355031,,0.16721621161398392,0.022346225567927126,,0.06600183179330248,-0.10062286666189965,0.022265291567145788,0.10679464554940263,0.13041187523750697,,0.12761620194248274
2002-08-07,,0.1255587009260625,0.12086539023601899,,,,0.08486332293883458,0.05121843977844978,,-0.026498688188525146,0.048138250106668515,0.05209816821097087,,,0.01146235771131085,,0.05860054575333476,0.04676451062240005,0.016109728701727513,0.34921631739284903,0.03688487722569346,0.09631693088852512,,,0.005641617137601275,-0.15973471542575218,0.08759176763078542,,0.16440596762626358,0.029548520936649655,,0.07141194630169133,-0.09683022937459079,0.02919373277045925,0.09769671812193005,0.10906124128465147,,0.1272558908798179
2002-08-08,,0.12283966504888189,0.12681792539139747,,,,0.08820865885860514,0.05218353548284025,,-0.042949221396558365,0.04674043231563353,0.05363386445425,,,0.014480170340143466,,0.07263749023564793,0.056728704409595127,0.024298345014575777,0.3498554580304046,0.03557252488565515,0.09909153517287618,,,0.007564610604966639,-0.15982764730906027,0.09621371480817786,,0.1563686573706163,0.032310249773106925,,0.07905460051835307,-0.09532699478829913,0.0338151453143535,0.09518063086698828,0.10796043165382359,,0.14212964806889045
2002-08-09,,0.11820018576552926,0.13343448507098796,,,,0.08720175316701981,0.05723619227355166,,-0.028861476927503942,0.04678669046384336,0.05789492205594447,,,0.01778518199258544,,0.07729537795399757,0.0632313042717101,0.03402460696995401,0.3497544496537618,0.048840630186176466,0.10178657442955275,,,0.004969231654429072,-0.1594308460921573,0.10378450485976753,,0.16408090806991496,0.035788487546019036,,0.07129627173878991,-0.09566149593313295,0.03222952528442128,0.09217910998569147,0.10423703128705683,,0.13085818335285127
2002-08-12,,0.11132438360422231,0.13281799746354653,,,,0.08870474883795024,0.05686729325727451,,-0.03141614666284017,0.04680892742202928,0.05582791031083968,,,0.018574067536566735,,0.07511463701754358,0.06182886836323348,0.032671233281132396,0.3497730566418518,0.05187682814986187,0.10205368492939144,,,-0.0008754732740964445,-0.15924198142634022,0.10157965418206918,,0.16241737035054643,0.03966165563348869,,0.07070143106433956,-0.09345391512805472,0.03211741792020237,0.09374856777284805,0.10317564479710659,,0.13196285529006724
2002-08-13,,0.09366696419252897,0.1271151102836511,,,,0.0807741495959389,0.05693378014613033,,-0.02999833082729697,0.04669871577942623,0.05724870034882536,,,0.018457619673144895,,0.07902812884500947,0.06182811770113911,0.03408107853678201,0.3494788830734638,0.04960400646451921,0.10186229207561426,,,-0.007729499970010094,-0.15838622430699545,0.10291941184417672,,0.16261787577400635,0.038574234621425965,,0.07148512648012662,-0.0875664421990808,0.03388932425170162,0.09610324768017899,0.10458035373257339,,0.156223817408571
2002-08-14,,0.09522702322832986,0.12126244594130134,,,,0.06896967922902565,0.05585425507020176,,-0.029549213215940295,0.04744730637130775,0.057716276347811755,,,0.015348446491945228,,0.06660440478550751,0.06460081205080398,0.025938203365655433,0.3472006526596162,0.03209552168383684,0.09987756350168263,,,-0.02489603855517668,-0.15644359148354242,0.0996818129927994,,0.16740415669412856,0.03462686321267691,,0.07000603866872412,-0.09628563519610148,0.032105433605400004,0.09887968432813081,0.10431670734265126,,0.15927771719961156
2002-08-15,,0.0865116088101812,0.12323308021885276,,,,0.07269061805740964,0.05834456374815045,,-0.029802956149269796,0.04533806986126292,0.05652766664633895,,,0.016282019171753245,,0.07549171129649163,0.07135296752890437,0.026828495536266848,0.3453634775349296,0.04847903033339041,0.10300377513672622,,,-0.018753540203750512,-0.15709530089621812,0.10848305689081955,,0.18091582248625548,0.04925514718884819,,0.07528810128606687,-0.09258926586199107,0.036387426047101816,0.09519264460284843,0.10788261262482145,,0.15776164980790236
2002-08-16,,0.08508914293852694,0.11967734555691363,,,,0.07301479951820695,0.05621630740531964,,-0.02991241079176089,0.04397818545485457,0.05579285852626876,,,0.016435565981305536,,0.0738184583204146,0.06754895999714916,0.026996920550543927,0.34559117236172787,0.04265664049623321,0.10360986689928908,,,-0.02176414603303542,-0.17281740112701788,0.10755564497561101,,0.18060249019117688,0.04756053957446488,,0.0746634793889328,-0.09343119649377922,0.03353164867151817,0.10150730381587272,0.121586356528006,,0.15859419227661442
2002-08-19,,0.08449544974960009,0.1186205289754306,,,,0.0718978805867208,0.055819419453130174,,-0.028872328546479042,0.04355840143688131,0.05500944387118067,,,0.016402832984086492,,0.07293963249528863,0.0675875758326877,0.02727142524725332,0.34372677847511235,0.043521303804406865,0.1034239561859183,,,-0.019104885117358146,-0.16957755494181662,0.10780458215885147,,0.17914308935024068,0.04811737095515361,,0.07464399060558106,-0.08842649825836524,0.02937532541344059,0.10200794358193699,0.1228970916064953,,0.15977990358264918
2002-08-20,,0.0794169583893927,0.11704855480842614,,,,0.0758328142063447,0.05532346061950182,,-0.02853144658637767,0.0434925531513982,0.054102345805554924,,,0.016045929159715974,,0.0703016130209758,0.0674603374521432,0.025936417982519704,0.34362102438896247,0.04471177835473146,0.10363186406962532,,,-0.01779523910723015,-0.16957755494181662,0.10370453452626092,,0.17692739317122053,0.04807316858215384,,0.07269913368434651,-0.09507745915178911,0.021500787070272493,0.10248810927147536,0.11584917678801517,,0.15970914699075162
2002-08-21,,0.07210786281186742,0.10547153301767945,,,,0.0684529255596659,0.055122542468105065,,-0.024222759043167064,0.05680143048606285,0.06031203709930143,,,0.015770617870448478,,0.06847977659951054,0.06029516614098011,0.022582595374136982,0.34085954971841975,0.041807272280703994,0.1010272843670092,,,-0.015602788944149057,-0.16968618623125278,0.09508984512513084,,0.17458786277312763,0.04622526105866042,,0.0654950795564902,-0.08799308533167804,0.014865052387162138,0.10586505073609775,0.1119289283061533,,0.15558166116891817
2002-08-22,,0.07589253481292385,0.11077959161445484,,,,0.07467900742074743,0.05747549795748385,,-0.026438757040052295,0.055194040697498406,0.0586948775735231,,,0.01733357770556122,,0.07015950312089476,0.06670077992955385,0.025623640577993493,0.34140492562428526,0.04176734232491699,0.11090897889616334,,,-0.016184909973030664,-0.17033466959585006,0.10185523337527153,,0.17745634879152614,0.04768903400001931,,0.06827766019809446,-0.0876740188389368,0.01769153910383969,0.1123776725857147,0.1040680047708406,,0.1579389043570967
2002-08-23,,0.07217212303404283,0.10696802364486563,,,,0.07336896684457228,0.05586254095185663,,-0.023764541104289,0.05049883517146749,0.062261402795036995,,,0.012038518779489344,,0.06490527995713487,0.06553870825110467,0.02090736368357866,0.34014972703604174,0.03682100995392766,0.09550342990083753,,,-0.015539806395228159,-0.1712389697503163,0.09984876219483368,,0.16348440772179587,0.045922676291291015,,0.06508653750985177,-0.08749953559228012,0.012621701081894981,0.1070258895477682,0.09636956456621693,,0.1565043052409692
2002-08-26,,0.06271206188224374,0.1005835913023197,,,,0.07257675493762507,0.05513964718890735,,-0.025413206834901166,0.04716625989842839,0.0594335146441521,,,0.005874520140217217,,0.06263814188338425,0.064182354175526,0.01912337396599054,0.3387507586980834,0.03397839513589205,0.08916744034808446,,,-0.010683884226125023,-0.17405223669354178,0.0990556572884858,,0.167681912820853,0.04465222302621303,,0.0632906935736574,-0.08895829339351491,0.008516036347520258,0.10682708624923196,0.09267162619067262,,0.1558261601937305
2002-08-27,,0.05442761464466052,0.10141419399447103,,,,0.07068575260697588,0.05613008467664104,,-0.02499453662905631,0.044592112964923866,0.061146258419294754,,,0.00625440742093331,,0.06425842825567914,0.06185847510659383,0.01915468415622267,0.33876490368216733,0.029198974537938713,0.0869449400985355,,,-0.012394762785907905,-0.18156158733858796,0.09937109983926974,,0.16699912264015132,0.045628140202423624,,0.06400220862081338,-0.08925513309350235,0.009872561421470475,0.1066472390920303,0.09429522066787567,,0.15857495672074082
2002-08-28,,0.0656701120434467,0.09908476660321601,,,,0.07316631088466159,0.0559494778760075,,-0.02476016860505964,0.04393383501557404,0.0557434043910154,,,0.007935458752733845,,0.062224008228523524,0.06627666814269942,0.019394194148749752,0.3378425825232398,0.03144160410589449,0.08918001020338283,,,-0.012158557808467998,-0.18201625934322427,0.09820150548604749,,0.16880180636070202,0.0411169614015514,,0.0599214573937365,-0.09010747058623751,0.005063361351136405,0.10683858064143008,0.09489193058517359,,0.1590885360510585
2002-08-29,,0.0625910899921522,0.10163759948484946,,,,0.07462201479019084,0.05588126141004303,,-0.02466402635007919,0.04416495249290652,0.05915225206993057,,,0.010239698984631057,,0.06361981589654207,0.06747612914029334,0.019799295264959216,0.33915961090982966,0.03271620001566008,0.11026971173528959,,,-0.009375186376393032,-0.18658436401169673,0.09815550734665997,,0.17404857238459415,0.04472881197403364,,0.05948597886150158,-0.08784029363202604,0.0018808037884814458,0.10935712171773757,0.0951027247438884,,0.157701090140648
2002-08-30,,0.0623288990724126,0.09743790952457453,,,,0.07377228596243163,0.05562531239325986,,-0.024637221663445726,0.04468598007179564,0.05701943332050841,,,0.0114922755030428,,0.06258698995882829,0.06577904399119609,0.017476588292076784,0.33795389426435174,0.03251280278512512,0.11226688594765254,,,-0.012005801569296735,-0.18665809970781586,0.09801532525778989,,0.17211765575665444,0.042383014799849655,,0.057283415073116004,-0.08677210944638844,0.0018289287556840575,0.10900427411625772,0.09498583455754198,,0.1601241697746973
2002-09-03,,0.06024318957214379,0.09162814528133228,,,,0.07178858497655292,0.05163728289264389,,-0.024120349045256215,0.044146368076001065,0.054960209111430444,,,0.012432318841667388,,0.06385057064016401,0.05894640076150037,0.01966696830606798,0.3359669471929884,0.027312081423069005,0.11093740026048907,,,-0.01893761752036967,-0.18874634777182905,0.09328688739291899,,0.16977584704208865,0.0391599807269441,,0.04856342389905409,-0.08585688150503869,0.0031355197223248647,0.10791928376548558,0.09396849543111258,,0.1591836201189957
2002-09-04,,0.0576486440709748,0.08946072437346599,,,,0.06865848672494702,0.05132545532518541,,-0.02375985840896784,0.04640457484104091,0.05219895456159801,,,0.009771165902255997,,0.057606631946598354,0.045217568480050895,0.018120977412087434,0.33138692822115057,0.01863906480009296,0.10993129928768587,,,-0.03134904798271178,-0.18926213869189304,0.09404082211760076,,0.17021456039817007,0.038184729259919226,,0.04186174745837696,-0.087126694185462,0.01018621829154534,0.10492443905508758,0.09104038216018183,,0.15890637931973026
2002-09-05,,0.05712367099468519,0.08991770830899283,,,,0.06895254982760733,0.051097899377998204,,-0.02226403907266406,0.048331300081771104,0.04989187552050843,,,0.018962241144884023,,0.05725071590224909,0.04554385958791023,0.018841841293377844,0.33221297060991034,0.016913683033308535,0.10731535448012443,,,-0.029633923702072042,-0.1885509323953986,0.09370305332312663,,0.16902610452196276,0.03620092729746747,,0.04061617731606019,-0.08630355055438631,0.011308643130792564,0.10291851251739369,0.09206035355747198,,0.15574619349190785
2002-09-06,,0.05464439013959703,0.0914732260741305,,,,0.06989220955715358,0.05050856191031015,,-0.02887352435588348,0.05004364354765377,0.04476989239454707,,,0.02715591050808353,,0.05690091336677904,0.045959979511189825,0.01914606692842074,0.3310034913131772,0.013726378992945655,0.11064365574776398,,,-0.03691972143579894,-0.1884129990883484,0.09517918700436138,,0.16362410858149795,0.03661783998679334,,0.03471571752832833,-0.08514539232315552,0.010536622380160607,0.1006093564454038,0.08942408244127109,,0.15413593950062984
2002-09-09,,0.05885306081705019,0.09098015050639204,,,,0.0707088509199032,0.05048615143691088,,-0.031039668130276234,0.05164260057387179,0.04530193381108903,,,0.02633356233273955,,0.05541124980303942,0.04408669357493366,0.018610257121157228,0.32957090081387846,0.0173955667050796,0.1078293455213851,,,-0.03810407820331427,-0.18841754378839853,0.09376997260682927,,0.16395839139466464,0.03657643393951483,,0.032872405746141774,-0.08307518107542118,0.011187420103089502,0.10133211657307346,0.0996395525812991,,0.15560585013117897
2002-09-10,,0.05836981683946534,0.09011703213804707,,,,0.07082842807413998,0.050719735074201105,,-0.03251189580212831,0.053262006983617306,0.04444259021436228,,,0.025719570742301415,,0.053179060379609795,0.041435116184002294,0.02111976471786121,0.32850155907813244,0.017448368821964377,0.10050241876231969,,,-0.03754100228149352,-0.1875997962861032,0.09591483856906562,,0.16251190048647474,0.032368197874635574,,0.03169507013614961,-0.08421363797658811,0.01154449985039631,0.09925751958201166,0.08958433470648529,,0.159139054706398
2002-09-11,,0.06077099041948035,0.09612641807875189,,,,0.07044322956846893,0.05056638864831789,,-0.03316365028359521,0.053401061001276895,0.03978949266951329,,,0.024992709829078363,,0.05007635953647724,0.038067008323046145,0.020106914069645952,0.32803287407410225,0.016607449023488693,0.09621164030039851,,,-0.03780961257060311,-0.1873079432791319,0.09531352236238672,,0.16146237592447846,0.028117479392671473,,0.0331406023234854,-0.08312821150339164,0.011500243725700812,0.09388279922890021,0.09339330952342349,,0.15879952405402267
2002-09-12,,0.05839545804319927,0.0999522598470995,,,,0.07147752688190277,0.050303352453277,,-0.03421006218803671,0.054329070214936305,0.03931668191344094,,,0.02534386033675261,,0.05221691256347313,0.04058091857449517,0.019124221496467537,0.32777725349218984,0.01720243629317024,0.09566544789871483,,,-0.04692331665443705,-0.19400299965530515,0.09161197177715531,,0.1595800534331213,0.026991182385724646,,0.03155273803306534,-0.07832430574714061,0.011855206253228957,0.09510870612458906,0.0847294051150802,,0.16407656591336695
2002-09-13,,0.05562654447870719,0.09918833018798613,,,,0.06771433423842904,0.05034310194660376,,-0.03725599397210967,0.05300771548011068,0.04261038626900743,,,0.02022741621984994,,0.04758218438739263,0.039694620818117705,0.01950127815343193,0.3278640164373961,0.013590326798636658,0.10236308915336084,,,-0.05708962172215031,-0.13552573280004182,0.09190382094286205,,0.16581393018134896,0.02594513104020707,,0.03148655987855758,-0.07944230628836639,0.011361443509647554,0.09495904962447396,0.08486671165434209,,0.16886901573077068
2002-09-16,,0.05428758662640635,0.09945082294668008,,,,0.06925532176286266,0.05158224880387563,,-0.03498145647870614,0.053653617630750536,0.04450161079240774,,,0.027967683010175742,,0.04898081532213763,0.04065336830984014,0.019142082216661884,0.32798948711125775,0.013681152203607258,0.10217519109984896,,,-0.06015099850071944,-0.12307544660927376,0.09219027301363025,,0.16874038892492865,0.026735681334374983,,0.029150442726665064,-0.07815440294886473,0.009279506537984988,0.09504716539637768,0.0846659263581765,,0.1718999701043569
2002-09-17,,0.0449316077340325,0.09904546227756662,,,,0.06498496985022759,0.052110531635955436,,-0.037029947269795596,0.053354393925431766,0.031091068859457484,,,0.017262887039361262,,0.04723446856632611,0.03358766008293925,0.01952674165849491,0.32916715363418503,0.01258906035317375,0.10434203384905912,,,-0.056272083437177066,-0.12620610359951087,0.08851060483394704,,0.16660593266143314,0.026444974553889587,,0.023064975176560806,-0.07648514895607209,0.005346113005780303,0.09660653448619085,0.07978202775611534,,0.17380010220334322
2002-09-18,,0.06021079117968224,0.07137226070110154,,,,0.04678390500385682,0.04512734671878223,,-0.03125390409887454,0.053152003260991475,0.025358550501513123,,,0.01754213056919872,,0.04111169083673524,0.02862122560739876,0.01671609677323763,0.32963715242051406,0.010215903402805497,0.07736431155669259,,,-0.06546356615339806,-0.13456676030811623,0.07498951173954638,,0.16992397915033544,0.02163864126600199,,0.019836107735988536,-0.07167737595086235,0.011845686709951763,0.0981933467749447,0.09431323110783206,,0.18359196236891473
2002-09-19,,0.06248748352124929,0.05493827801785514,,,,0.017051209824406888,0.037938070880775616,,-0.03924378925440408,0.05339095650029374,0.020770031660482427,,,0.010865922404542396,,0.03568921258165808,0.017744990364430422,-0.015682030460562185,0.32839929368628407,0.0061331914521368545,0.051118508492252863,,,-0.06867676495290494,-0.13854673113088953,0.05029271731228922,,0.16977476287396565,-0.0004785171174364042,,0.011244305921956393,-0.07175126709878055,0.01383623906058272,0.08061578749431292,0.08912079180442133,,0.19452152520673982
2002-09-20,,0.06517130530987505,0.05453650701336379,,,,0.014689028771423304,0.03438914218151745,,-0.04599466889381132,0.052556635730955543,0.006244806476068282,,,0.011600851977832503,,0.022008898229334672,0.009816017050991244,-0.008406610583993383,0.32865750142104083,0.01444134620449276,0.040685756037397616,,,-0.07035794279862932,-0.13973233824237138,0.03431011804936034,,0.16369425103447413,-0.01004063576242063,,-0.017801045348616127,-0.07237511324001314,-0.00044177999901785797,0.06601234383810611,0.08594589947977219,,0.1743943840341799
2002-09-23,,0.0673982487432512,0.055421692760257435,,,,0.018366976109962792,0.03711186430329651,,-0.04655007064266214,0.05655849251745309,-0.004380049919437611,,,0.010338888268950176,,0.00959030021433671,0.009135414025009796,-0.008321140904073996,0.3257661300129421,0.010023664423125956,0.04640194007589263,,,-0.0747492241107035,-0.09785998010972746,0.030792784994873777,,0.15946858964163457,-0.006018476269091668,,-0.031703861068206406,-0.07453763757249965,-0.01009502499346168,0.0666317249155639,0.08715824822224916,,0.15990435943928274
2002-09-24,,0.0679051454103504,0.06060685623723952,,,,0.02736281332795348,0.03949314045428675,,-0.041465747323020594,0.04980335410918664,0.006894762659424857,,,0.013027531142290933,,0.01101049241134835,0.01326667848337583,0.004571861196897601,0.32994293487014265,0.0220738896768559,0.055736249825248114,,,-0.07229887214112315,-0.09973581656386056,0.02640459253142719,,0.15977508555850625,0.009773634168183042,,-0.02374755002699183,-0.06376575238159925,-0.010797903100163016,0.06323041300574056,0.09342270927289807,,0.17836984895861394
2002-09-25,,0.05857370017802692,0.04391188668028196,,,,0.02881472069629245,0.03106015248786798,,-0.05481338058020824,0.05555088319429944,0.011147877043032878,,,0.00456316306039736,,0.005869093743171358,0.0015861965139263923,-0.008074954406268544,0.3207254759909225,0.0013228218472178554,0.03786361302357874,,,-0.08098596413396522,-0.09997471484955452,0.003762493021478402,,0.15978871840200573,-0.003762099745231119,,-0.032027909408017405,-0.07104319131451639,-0.011661198089955046,0.05093364142365167,0.09945706165827921,,0.18551151288533546
2002-09-26,,-0.0004595244117971401,0.05196358798595727,,,,0.0521277293960861,0.032486993309587715,,-0.05702186383126267,0.05800701735739498,0.01820829367971771,,,0.006173657178400901,,0.01632882725354723,0.01107608707157794,-0.004626092204683991,0.32324891115194115,0.007823633762132104,0.04876432427140203,,,-0.07368933476199309,-0.13295366345278103,0.024584255222796836,,0.15937840226345767,-0.006217346907717602,,-0.024201463154158366,-0.06378394395139429,-0.011334393039772812,0.05313428617840135,0.08640938509764474,,0.18753957841868252
2002-09-27,,0.02345857148727596,0.052723385170909874,,,,0.07968293541452351,0.03273595894658848,,-0.0520596239165661,0.05483566453271591,-0.010140999932763592,,,0.0041141799758363734,,0.0027612445512317963,0.0028432379670340962,-0.009078505568451281,0.3212923231405498,-0.0018342650626003937,0.041580066889136263,,,-0.07897421849731132,-0.11425868898007649,0.013307608974831514,,0.1586304288875937,0.014876564150734113,,-0.03025245179237144,-0.06309809930334527,-0.016569944628323778,0.050598761034106175,0.09649809493066573,,0.20072373576817198
2002-09-30,,0.02811644853142612,0.0434164552656763,,,,0.04387173161433695,0.027230783775861273,,-0.05998243893754173,0.05969390895786188,-0.02044573065018475,,,-0.0005748692151685186,,-0.003168583889266435,0.0005645662570780979,-0.011887150725996828,0.3178516500848453,-0.0060144838526414645,0.053449812585313686,,,-0.09419045904928484,-0.12997430112321215,-0.0020053762379193354,,0.16028177634407592,0.003118605696476352,,-0.04944151306298698,-0.04360864700319538,-0.033806878395359806,0.050300619525762584,0.10621332692546778,,0.14886410495933536
2002-10-01,,0.02536155435620991,0.05529292923773481,,,,0.07147154352323916,0.027796013217218477,,-0.059082154596407234,0.0612104665795239,-0.017037865101736785,,,0.0007307695391055471,,-0.018434005170700065,-0.009991352242450829,-0.021414652181096887,0.31843682203218865,-0.005299361193250371,0.04298583871155607,,,-0.0919345577421676,-0.12125619664800226,0.0021579700573315557,,0.15996925653175606,0.013477572970299896,,-0.05328187868849113,-0.04560417360102557,-0.03823828229892701,0.050095839025124135,0.11065511069090017,,0.1849609139082602
2002-10-02,,0.027505049683868726,0.06005411423462241,,,,0.08829825479011003,0.026552697996087754,,-0.057614992870922324,0.06161643486145226,-0.007301199846190432,,,0.003893138902473508,,-0.0390769579003665,-0.010058501312227436,-0.026255221629103587,0.3177983206892752,-0.010610765393486894,0.04079644855254815,,,-0.0968222466670829,-0.12196299686902083,0.008011702566955645,,0.16054656249215846,0.01503026933219231,,-0.054188891044958075,-0.04656841721708113,-0.03732456811971873,0.04837013354375551,0.1116001423171246,,0.15828143978092465
2002-10-03,,0.02989727299335286,0.05495874189077909,,,,0.0820927196751645,0.027526338000748364,,-0.05428259442693436,0.06159263962938887,-0.019132777469873435,,,0.007263058627611433,,-0.044274947432282,-0.010871721922644757,-0.03055152996284324,0.3172576262088787,-0.008613349894126035,0.029698865487347677,,,-0.0990942710056536,-0.12384367237261584,0.02169951314790702,,0.1674564944711249,0.01500015631502566,,-0.05572923769652907,-0.037449972809362436,-0.03629874352276938,0.0530045314984461,0.11185609825475493,,0.15425467843387616
2002-10-04,,0.018903505037491226,0.05069802666777377,,,,0.07445810959272137,0.022843054033328144,,-0.05269225342820047,0.06114574190909079,-0.01916721432536426,,,0.006610481214262365,,-0.04420116550284226,-0.013505100924020337,-0.04097397767550046,0.31620468050443806,-0.005100999663777107,0.06035412491837146,,,-0.11349266155995899,-0.129633194789658,0.03191728875402061,,0.16819558875263543,0.014419242479725517,,-0.057584898856288494,-0.0495548445561174,-0.03574848233315735,0.05925079115096824,0.11300006276876504,,0.1548697927005017
2002-10-07,,0.0320984678460243,0.04879735454897515,,,,0.07676677031222977,0.024539642807430793,,-0.04690516662620571,0.06023304981673252,-0.017599862257216308,,,0.00976138570559261,,-0.045043150700029816,-0.016506328869214965,-0.03214084027941946,0.3171937441836143,-0.0026703601129135284,0.05740802760959834,,,-0.11080429268330026,-0.1272393448798159,0.026636218501928675,,0.167732203452492,0.004011700287186561,,-0.05687957986795669,-0.027227901508654232,-0.037326205077580006,0.06286468392944607,0.11330469229338869,,0.151241520383024
2002-10-08,,0.04322785247205019,0.04854801169034389,,,,0.07940057773908903,0.026088671029591778,,-0.034500220248944516,0.06241346086288989,-0.016485634110541887,,,0.00840052266240654,,-0.045872899177923226,-0.01710812828504278,-0.035293334705860345,0.31789912046362323,-0.002011603934671254,0.05827774491220712,,,-0.1103541539740808,-0.13593228948648048,0.023037315218607385,,0.16698631841085848,0.006051466011051556,,-0.0545596915434535,-0.02660400100568765,-0.03641880840942865,0.06439738647221115,0.1142991694188076,,0.1456789135290885
2002-10-09,,0.04367549338340953,0.05060289997779768,,,,0.08992680219992827,0.02803655473970439,,-0.02684553252099436,0.06390971488660341,-0.014005548987820046,,,0.006939634659746781,,-0.04673820276421927,-0.01656951195357631,-0.04203413218848539,0.31935409080365856,0.003732393388933566,0.052038050647682015,,,-0.11250416123789418,-0.1257857474190035,0.022549951462177434,,0.17043645223351736,0.008012127204165304,,-0.05241428057795205,-0.021102015157203825,-0.030119619461111115,0.06702781476787277,0.11349827241104417,,0.14178307411029442
2002-10-10,,0.04125727076605371,0.049289843631173225,,,,0.06091562301996043,0.022614153293846594,,-0.032162025525205536,0.06408446906700078,-0.027394701658904314,,,-0.0031994887542607306,,-0.046459697225506844,-0.033609797015060894,-0.05505518529284889,0.3164462596002734,-0.007358397912562384,0.02776671933667573,,,-0.12346659257517874,-0.12823330293213975,0.022510043922254974,,0.17795202092261403,0.0034763848066283673,,-0.05652621786628442,-0.0014619121672168037,-0.04141093852954821,0.06180470459515903,0.11430629522086203,,0.14667882001228638
2002-10-11,,0.027061321559032934,0.050175851372704264,,,,0.0683617128326207,0.026029565634866556,,-0.024455636014681176,0.0640466305970662,-0.025442177532619927,,,-0.003499067577076119,,-0.038747806199022315,-0.027379822788259837,-0.05069054089493162,0.3175618639580488,0.0028731170245107056,0.05172689902026538,,,-0.1181077541379409,-0.12556402194103114,0.020021197615565423,,0.17793855820886434,0.0061187720309589045,,-0.042419577821710436,-0.03019273661290354,-0.024999242907901554,0.06103335003862389,0.10771851859035006,,0.1438059463536205
2002-10-14,,0.055514613941036836,0.05752396707693326,,,,0.07512391792741868,0.027944918501448375,,-0.01790577371404361,0.06315439958241,-0.025691488367760407,,,-0.001051741091572258,,-0.03582730125920904,-0.026353743370036226,-0.04654922523420404,0.32015875028583246,0.010859764655207032,0.061284571877626697,,,-0.1188643234744216,-0.12415863894210212,0.02317878958724899,,0.16181652667330768,0.008804509688535399,,-0.041019668847306644,-0.011430432431246385,-0.023745496550140056,0.061640916736305056,0.10534427310417367,,0.1393343963996418
2002-10-15,,0.05100031275702896,0.06964636806291778,,,,0.07372244225200486,0.02861482666264531,,-0.01634045803634065,0.06164819809807848,-0.025951059342443634,,,-0.004349754786669676,,-0.03036473783505001,-0.03207150355705185,-0.035257538410406096,0.3198079848529881,0.018798291770225413,0.07291195121008157,,,-0.11342757930443198,-0.12464234701027112,0.02966949369241909,,0.13538157206720378,0.012639333908603584,,-0.03716716928412989,-0.012386065634450731,-0.023042528439771413,0.0679653654604815,0.09500768463035894,,0.13611308376475237
